category,url,title,text
https://vnexpress.net/thoi-su,https://vnexpress.net/quan-o-vung-xanh-vang-duoc-ban-ruou-bia-den-31-12-4398137.html,"Quán ở vùng xanh, vàng được bán rượu bia đến 31/12","Các cơ sở dịch vụ ăn uống ở vùng xanh và vàng (cấp độ 1 và 2) được tiếp tục thí điểm bán rượu, bia đến hết ngày 31/12, không phải đóng cửa trước 22h."
https://vnexpress.net/thoi-su,https://vnexpress.net/ong-tran-thanh-lam-lam-pho-ban-tuyen-giao-trung-uong-4398113.html,Ông Trần Thanh Lâm làm Phó ban Tuyên giáo Trung ương,Ban Bí thư Trung ương Đảng bổ nhiệm Vụ trưởng Báo chí - Xuất bản Trần Thanh Lâm giữ chức Phó Trưởng ban Tuyên giáo Trung ương.
https://vnexpress.net/thoi-su,https://vnexpress.net/qua-tai-o-diem-dang-kiem-csgt-khuyen-cao-lam-ho-so-online-4398085.html,"Quá tải ở điểm đăng kiểm, CSGT khuyến cáo làm hồ sơ online","Trước tình trạng các điểm đăng ký xe luôn đông chật người xếp hàng, CSGT khuyến cáo người dân khai báo điện tử để tránh chen lấn."
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,https://vnexpress.net/xe-container-lat-chan-ngang-quoc-lo-1-4398056.html,Xe container lật chắn ngang quốc lộ 1,"Xe container tông dải phân cách, biển báo và ôtô khác, lao vào cửa hàng, rồi lật nằm ngang quốc lộ 1 ở địa bàn huyện Vạn Ninh."
https://vnexpress.net/thoi-su,https://vnexpress.net/nhieu-tinh-len-ke-hoach-dieu-tri-f0-tai-nha-4397952.html,Nhiều tỉnh lên kế hoạch điều trị F0 tại nhà,"Do số F0 tăng cao, tỉnh Thừa Thiên Huế, Hà Tĩnh chuẩn bị phương án điều trị F0 tại nhà; Quảng Nam điều chỉnh biện pháp cách ly người về địa phương."
https://vnexpress.net/thoi-su,https://vnexpress.net/mac-man-cho-cam-dac-san-4397869.html,'Mắc màn' cho cam đặc sản,"Người dân xã Hương Đô, huyện Hương Khê, mua màn về quây kín hàng nghìn cây cam Khe Mây trồng trong vườn hoặc trang trại để chống côn trùng."
https://vnexpress.net/thoi-su,https://vnexpress.net/5-du-an-giao-thong-giup-can-tho-lien-ket-vung-4397704.html,5 dự án giao thông giúp Cần Thơ liên kết vùng,"Đường vành đai phía Tây hơn 19 km cùng 4 tuyến trục ngang được đầu tư, xây dựng nhằm phát triển giao thông và đô thị, giúp Cần Thơ kết nối vùng."
https://vnexpress.net/thoi-su,https://vnexpress.net/trieu-cuong-o-sai-gon-dang-cao-nhat-tu-dau-nam-4397926.html,Triều cường ở Sài Gòn dâng cao nhất từ đầu năm,"Mực nước tại các trạm Nhà Bè và Phú An có thể lên 1,68-1,73 m, gây ngập nhiều khu vực trũng thấp khi triều cường đạt đỉnh từ ngày 3 đến 5/12."
https://vnexpress.net/thoi-su,https://vnexpress.net/f0-bi-treo-quyen-loi-vi-giay-nghi-om-4396783.html,F0 bị 'treo' quyền lợi vì giấy nghỉ ốm,"Hàng nghìn người tốn nhiều chi phí điều trị Covid-19 tại nhà nhưng chưa được thanh toán chế độ bảo hiểm xã hội do ""thiếu giấy nghỉ ốm""."
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,https://vnexpress.net/de-xuat-co-che-dac-biet-huy-dong-nhan-luc-tham-gia-chong-dich-4397988.html,Đề xuất cơ chế đặc biệt huy động nhân lực tham gia chống dịch,"Chính phủ đề xuất chính sách đặc biệt về nhân lực, thanh toán chi phí, tiền lương cho nhân viên y tế tham gia phòng, chống Covid-19."
https://vnexpress.net/thoi-su,https://vnexpress.net/nhieu-tinh-tiem-lo-vaccine-tang-han-su-dung-4397163.html,Nhiều tỉnh tiêm lô vaccine tăng hạn sử dụng,"Bắc Ninh, Bắc Giang, Sơn La... được phân bổ vaccine trong số hai lô Pfizer tăng hạn sử dụng và đã triển khai tiêm trên địa bàn."
https://vnexpress.net/thoi-su,https://vnexpress.net/ha-noi-yeu-cau-moi-phuong-chuan-bi-150-giuong-benh-f0-4397775.html,Hà Nội yêu cầu mỗi phường chuẩn bị 150 giường bệnh F0,"Các địa phương ở Hà Nội triển khai ngay cơ sở điều trị F0 thể nhẹ theo mô hình Trạm Y tế lưu động, đảm bảo mỗi phường, xã, thị trấn có bình quân ít nhất 150 giường bệnh."
https://vnexpress.net/thoi-su,https://vnexpress.net/hai-phong-do-chot-kiem-soat-o-cac-cua-ngo-4397765.html,Hải Phòng dỡ chốt kiểm soát ở các cửa ngõ,"Sau 6 tháng hoạt động, các chốt kiểm soát dịch bệnh Covid-19 liên ngành đặt tại cửa ngõ ra vào TP Hải Phòng sẽ được dỡ bỏ từ 0h ngày 3/12."
https://vnexpress.net/thoi-su,https://vnexpress.net/thu-truong-y-te-viet-nam-du-vaccine-tiem-mui-3-4397736.html,Thứ trưởng Y tế: Việt Nam đủ vaccine tiêm mũi 3,"Việt Nam đã ký hợp đồng khoảng 200 triệu liều đến hết năm 2021, sắp tới sẽ có vaccine đủ để tiêm các mũi bổ sung và nhắc lại, theo Thứ trưởng Y tế Trần Văn Thuấn."
https://vnexpress.net/thoi-su,https://vnexpress.net/thi-tuyen-phuong-an-thiet-ke-nut-giao-4-000-ty-dong-4397745.html,Thi tuyển phương án thiết kế nút giao 4.000 tỷ đồng,"TP HCM sẽ tổ chức thi tuyển thiết kế nút giao An Phú, vốn đầu tư gần 4.000 tỷ đồng để tìm phương án tối ưu, độc đáo, tạo điểm nhấn cảnh quan khu vực."
https://vnexpress.net/thoi-su,,,
https://vnexpress.net/thoi-su,https://vnexpress.net/bien-chung-omicron-tac-dong-viec-mo-duong-bay-quoc-te-4397751.html,Biến chủng Omicron tác động việc mở đường bay quốc tế,"Việc mở lại đường bay quốc tế cần sự đồng thuận giữa các nước liên quan và biến chủng Omicron khiến các bên thận trọng hơn, theo Thứ trưởng Nguyễn Ngọc Đông."
https://vnexpress.net/thoi-su,https://vnexpress.net/nhieu-quoc-lo-mien-trung-sat-lo-duoc-thong-tuyen-4397726.html,Nhiều quốc lộ miền Trung sạt lở được thông tuyến,"Sau hai ngày bị chia cắt, quốc lộ 27C từ Nha Trang tới Đà Lạt, 40B ở Quảng Nam, quốc lộ 19C, 25, 29 địa phận Phú Yên được sửa chữa, thông tuyến để xe qua lại."
https://vnexpress.net/thoi-su,https://vnexpress.net/gia-dinh-mong-ngong-tin-5-ngu-dan-mat-tich-tren-bien-4397697.html,Gia đình mong ngóng tin 5 ngư dân mất tích trên biển,"Hai ngày qua, gia đình 5 ngư dân huyện Quỳnh Lưu đang mất tích trên biển từng phút ngóng chờ thông tin cứu hộ từ hiện trường."
https://vnexpress.net/thoi-su,https://vnexpress.net/tp-hcm-dat-muc-tieu-nam-2022-tang-truong-6-6-5-4397729.html,"TP HCM đặt mục tiêu năm 2022 tăng trưởng 6-6,5%","Dù nhiều khó khăn sau đại dịch, TP HCM đặt mục tiêu phấn đấu tốc độ tăng trưởng tổng sản phẩm trên địa bàn (GRDP) năm tới 6-6,5%."
https://vnexpress.net/thoi-su,https://vnexpress.net/tay-ninh-muon-som-lam-cao-toc-go-dau-xa-mat-4397664.html,Tây Ninh muốn sớm làm cao tốc Gò Dầu - Xa Mát,Tỉnh Tây Ninh đề xuất làm cao tốc Gò Dầu - Xa Mát giai đoạn 2021-2030 để sớm hình thành trục kết nối Vùng kinh tế trọng điểm phía Nam.
https://vnexpress.net/thoi-su,https://vnexpress.net/ha-noi-giang-day-dung-rao-cach-ly-nhieu-noi-4397657.html,"Hà Nội giăng dây, dựng rào cách ly nhiều nơi","Lực lượng chức năng ở thủ đô giăng dây, dựng rào cách ly y tế hàng loạt ngõ, phố trong bối cảnh ca nhiễm Covid-19 tăng cao mỗi ngày."
https://vnexpress.net/thoi-su,,,
